Number of ratings,Averaged user prediction error
40,2.04655937412
112,0.60036672543
31,0.34838808572
123,0.74637420922
72,0.8698827618
27,0.22138354859
230,0.86319536074
29,1.22184610292
353,0.71223421216
66,1.11541286853
217,0.52763610472
817,0.66585677326
230,0.61294075806
20,0.44259702385
125,0.49859431399
19,1.2554677851
19,1.16826339381
83,0.81333820755
91,1.35751043644
19,2.10867782783
39,1.76280147152
32,0.66506491245
58,1.02494658838
58,0.49589473633
279,0.40606301465
90,1.74804709216
92,1.79705721791
166,0.86158258461
104,0.46454983302
29,0.27939072071
45,0.76030064611
92,0.62989760959
96,1.03335071267
81,0.72254073807
168,0.48719320975
271,0.58159156247
60,0.21506345486
18,0.55776097277
213,0.96105426889
36,0.13056617038
71,0.87231447511
92,0.63160112094
39,0.409591165
54,0.33336963175
33,0.32210898302
80,0.23531309988
140,1.00839890873
254,1.4578237897
58,1.33516353831
91,0.54202472093
390,0.56787321921
70,0.63732133855
29,0.90416822004
501,0.6075109271
92,0.98201856667
238,0.74169132808
258,0.66294503919
206,0.52871485556
451,0.86057072027
109,0.34191430658
30,0.61735740499
28,0.64516886938
188,0.61962159422
161,0.68190137461
32,0.52413105167
86,0.90033751069
219,0.70766865179
80,0.59947776297
183,0.8823353028
15,0.55673647639
94,0.57124671201
17,0.59858355702
23,0.94786270331
20,0.67539152655
140,0.55128392067
149,2.24894578973
168,0.79557374486
62,0.7387127328
136,1.61614130216
103,0.62999068949
31,0.38025009342
148,0.84213161081
337,1.14948147124
17,0.16395578108
172,0.41217715584
596,0.67770309542
28,1.13312919214
74,0.47510117808
23,0.47184602664
728,0.85126408982
108,1.23088069686
142,0.24923825886
22,0.45175215436
51,0.67699304011
174,0.57254711464
31,0.76650241199
74,0.57012216249
21,1.38571595684
418,0.42667351929
96,0.5276071815
89,0.64146895577
351,0.98024516608
90,0.33447707692
18,0.41859398621
16,0.24113040356
207,0.9223882155
50,0.41964604312
113,0.73709362941
69,0.79148136861
56,0.58862406805
53,0.60925269937
262,0.79068549614
14,0.97201509777
37,1.18348035385
224,0.49728845544
44,0.63014814191
80,0.54398295567
381,0.96488162186
37,1.30236175346
36,1.22081293933
16,0.80516189676
47,0.92275376236
52,0.93247968498
83,1.09163793446
96,0.7125844514
21,1.0199924631
68,0.86093249552
152,0.9138634535
22,1.02466105239
134,0.60720927503
49,0.54519156959
177,0.71183592408
94,0.30621178861
60,0.75743695392
49,1.86072841706
211,1.18248935467
56,0.57001481285
19,2.22532157663
23,0.44720117818
84,0.65402067039
13,0.66792313961
844,0.29528870064
62,0.71355311941
234,0.66325445706
156,0.59349595667
243,0.55864289904
288,0.61504888562
38,0.83757915612
108,0.90743697481
32,0.79671255754
143,1.25331215613
13,1.86182880735
48,0.98417089472
25,0.34369939267
73,0.60309818821
193,0.46038379376
14,0.7499539382
40,0.51628222425
521,1.0487612592
89,0.41639251491
340,0.66973463698
84,0.73271672055
89,0.48095024127
21,5.46102843522
62,1.50828521947
24,0.75771982983
13,0.61711953039
27,1.54508303426
148,1.09106016696
141,0.50854444151
160,0.93953331985
31,0.16782321736
20,0.44903933046
24,0.17768615417
29,0.92354878314
115,0.53537291708
26,0.73708009026
267,0.81058852249
40,1.7915476365
215,0.52896226184
46,0.83044470387
33,0.94274593399
93,1.30422651759
22,0.78309291052
146,0.880512006
186,0.90556538886
20,1.09548500509
61,0.47726578947
49,1.3193170136
20,0.96124559578
186,0.68474156445
40,0.47386329627
232,0.66733658994
52,0.47016829858
223,0.66939504794
137,0.88389188878
17,1.62564269995
30,1.07604257947
53,0.90302743797
22,1.13568854329
73,0.47425714632
36,1.35108049743
16,0.20332242361
199,1.36274762741
144,0.59816352752
